"hv_gene","gc_hv_transcript","probeset","gc_percent_coverage","gc_percent_identity"
"HORVU2Hr1G108990","HORVU2Hr1G108990.1","Contig14999_at",81.266846361186,98.342
"HORVU7Hr1G119060","HORVU7Hr1G119060.1","Contig15_s_at",64.9021864211738,99.291
"HORVU4Hr1G089490","HORVU4Hr1G089490.2","Contig150_at",100,100
"HORVU5Hr1G026160","HORVU5Hr1G026160.2","Contig15000_at",76.8211920529801,97.126
"HORVU7Hr1G083360","HORVU7Hr1G083360.1","Contig15001_at",100,100
"HORVU3Hr1G066410","HORVU3Hr1G066410.2","Contig15003_at",100,99.375
"HORVU7Hr1G090820","HORVU7Hr1G090820.1","Contig15004_at",86.5789473684211,99.899
"HORVU6Hr1G012040","HORVU6Hr1G012040.1","Contig15005_at",54.4264819091609,99.576
"HORVU7Hr1G056980","HORVU7Hr1G056980.1","Contig15013_at",100,99.896
"HORVU5Hr1G070640","HORVU5Hr1G070640.2","Contig15014_at",100,100
"HORVU5Hr1G000170","HORVU5Hr1G000170.8","Contig15015_at",92.1212121212121,99.671
"HORVU6Hr1G080260","HORVU6Hr1G080260.1","Contig15018_at",66.7910447761194,100
"HORVU1Hr1G072560","HORVU1Hr1G072560.2","Contig15019_at",52.3917995444191,100
"HORVU6Hr1G012580","HORVU6Hr1G012580.2","Contig15021_at",100,96.623
"HORVU1Hr1G094060","HORVU1Hr1G094060.2","Contig15023_at",65.7935285053929,99.883
"HORVU7Hr1G027050","HORVU7Hr1G027050.3","Contig15025_at",64.7959183673469,100
"HORVU1Hr1G079270","HORVU1Hr1G079270.2","Contig15026_at",96.2538226299694,98.888
"HORVU2Hr1G098750","HORVU2Hr1G098750.1","Contig15028_at",99.1909385113269,99.674
"HORVU6Hr1G027620","HORVU6Hr1G027620.2","Contig1503_s_at",86.7948717948718,100
"HORVU6Hr1G010890","HORVU6Hr1G010890.1","Contig15031_at",98.3050847457627,99.425
"HORVU0Hr1G018090","HORVU0Hr1G018090.1","Contig15032_at",100,100
"HORVU4Hr1G007540","HORVU4Hr1G007540.1","Contig15033_at",69.2676249144422,100
"HORVU5Hr1G109390","HORVU5Hr1G109390.3","Contig15036_at",85.3432282003711,93.587
"HORVU5Hr1G091750","HORVU5Hr1G091750.1","Contig15037_at",93.213058419244,100
"HORVU2Hr1G071100","HORVU2Hr1G071100.8","Contig15038_at",60.989010989011,99.459
"HORVU2Hr1G090340","HORVU2Hr1G090340.10","Contig15039_at",81.3576494427558,99.751
"HORVU1Hr1G011390","HORVU1Hr1G011390.1","Contig15040_at",100,98.611
"HORVU5Hr1G110280","HORVU5Hr1G110280.19","Contig15041_at",65.4503990877993,99.826
"HORVU2Hr1G062320","HORVU2Hr1G062320.8","Contig15042_at",73.956043956044,99.851
"HORVU7Hr1G070650","HORVU7Hr1G070650.1","Contig15043_at",99.290780141844,92.143
"HORVU1Hr1G043830","HORVU1Hr1G043830.1","Contig15045_at",64.642375168691,99.791
"HORVU4Hr1G089120","HORVU4Hr1G089120.1","Contig15046_s_at",53.099730458221,100
"HORVU6Hr1G020330","HORVU6Hr1G020330.4","Contig15047_at",68.9306358381503,100
"HORVU2Hr1G109210","HORVU2Hr1G109210.1","Contig15050_at",93.0555555555556,86.07
"HORVU6Hr1G013680","HORVU6Hr1G013680.1","Contig15052_at",67.5700090334237,99.599
"HORVU0Hr1G038320","HORVU0Hr1G038320.7","Contig15056_at",68.5887708649469,100
"HORVU3Hr1G090890","HORVU3Hr1G090890.2","Contig15058_at",93.6507936507936,99.435
"HORVU5Hr1G100900","HORVU5Hr1G100900.2","Contig1506_s_at",100,97.203
"HORVU2Hr1G112070","HORVU2Hr1G112070.7","Contig15063_at",76.9879518072289,99.374
"HORVU2Hr1G112070","HORVU2Hr1G112070.7","Contig15063_s_at",76.9879518072289,99.374
"HORVU4Hr1G056640","HORVU4Hr1G056640.1","Contig15064_at",72.2842639593909,99.86
"HORVU3Hr1G117830","HORVU3Hr1G117830.2","Contig15066_at",62.3809523809524,100
"HORVU3Hr1G117790","HORVU3Hr1G117790.1","Contig15066_at",62.3809523809524,100
"HORVU3Hr1G086670","HORVU3Hr1G086670.1","Contig15067_at",55.1330798479088,100
"HORVU2Hr1G064470","HORVU2Hr1G064470.7","Contig15068_at",70.7259953161593,100
"HORVU5Hr1G031870","HORVU5Hr1G031870.1","Contig15069_at",66.824644549763,100
"HORVU3Hr1G078940","HORVU3Hr1G078940.1","Contig1507_at",94.2460317460317,100
"HORVU3Hr1G090690","HORVU3Hr1G090690.1","Contig15072_at",83.698296836983,100
"HORVU3Hr1G039050","HORVU3Hr1G039050.2","Contig15076_at",80,100
"HORVU1Hr1G057330","HORVU1Hr1G057330.21","Contig15078_at",51.9440124416796,99.102
"HORVU5Hr1G067110","HORVU5Hr1G067110.4","Contig15079_at",100,100
"HORVU1Hr1G064870","HORVU1Hr1G064870.3","Contig1508_s_at",89.3536121673004,99.645
"HORVU3Hr1G041760","HORVU3Hr1G041760.5","Contig15080_at",100,100
"HORVU1Hr1G083120","HORVU1Hr1G083120.1","Contig15083_at",100,100
"HORVU4Hr1G003080","HORVU4Hr1G003080.1","Contig15085_at",65.0877192982456,98.652
"HORVU2Hr1G082940","HORVU2Hr1G082940.1","Contig15086_at",100,99.541
"HORVU6Hr1G034870","HORVU6Hr1G034870.2","Contig15087_at",76.6326530612245,99.734
"HORVU3Hr1G030440","HORVU3Hr1G030440.1","Contig15088_at",96.9135802469136,100
"HORVU7Hr1G107100","HORVU7Hr1G107100.1","Contig1509_s_at",100,100
"HORVU5Hr1G044990","HORVU5Hr1G044990.2","Contig15092_at",77.0567194685744,99.735
"HORVU4Hr1G090370","HORVU4Hr1G090370.2","Contig15094_at",100,100
"HORVU4Hr1G087740","HORVU4Hr1G087740.2","Contig1510_at",95.8777540867093,99.778
"HORVU4Hr1G087740","HORVU4Hr1G087740.2","Contig1510_s_at",95.8777540867093,99.778
"HORVU1Hr1G090770","HORVU1Hr1G090770.16","Contig15100_at",70.8640321500335,100
"HORVU7Hr1G120210","HORVU7Hr1G120210.1","Contig15103_at",92.948717948718,95.517
"HORVU3Hr1G089510","HORVU3Hr1G089510.1","Contig15104_at",53.8732394366197,100
"HORVU5Hr1G072620","HORVU5Hr1G072620.4","Contig15105_at",100,99.748
"HORVU5Hr1G075470","HORVU5Hr1G075470.5","Contig15106_at",80.030487804878,100
"HORVU2Hr1G051560","HORVU2Hr1G051560.3","Contig15109_at",100,100
"HORVU4Hr1G002530","HORVU4Hr1G002530.2","Contig1511_s_at",95.9432048681542,100
"HORVU1Hr1G057270","HORVU1Hr1G057270.1","Contig15110_at",96.4912280701754,100
"HORVU6Hr1G051650","HORVU6Hr1G051650.2","Contig15111_at",100,100
"HORVU7Hr1G037570","HORVU7Hr1G037570.2","Contig15113_at",100,99.634
"HORVU7Hr1G037140","HORVU7Hr1G037140.1","Contig15118_at",90.1744719926538,99.593
"HORVU1Hr1G068170","HORVU1Hr1G068170.1","Contig1512_at",100,100
"HORVU7Hr1G101830","HORVU7Hr1G101830.12","Contig15122_at",100,100
"HORVU6Hr1G091260","HORVU6Hr1G091260.4","Contig15125_at",58.950201884253,99.772
"HORVU4Hr1G023670","HORVU4Hr1G023670.12","Contig15126_at",100,100
"HORVU1Hr1G035390","HORVU1Hr1G035390.1","Contig15127_at",58.3098591549296,100
"HORVU4Hr1G053900","HORVU4Hr1G053900.1","Contig15128_at",60.2327837051406,100
"HORVU7Hr1G084590","HORVU7Hr1G084590.1","Contig15129_at",95.2149229521492,100
"HORVU5Hr1G010730","HORVU5Hr1G010730.2","Contig15131_at",78.8970174451322,99.715
"HORVU6Hr1G048170","HORVU6Hr1G048170.2","Contig15134_at",99.2337164750958,99.037
"HORVU1Hr1G051460","HORVU1Hr1G051460.14","Contig15138_at",71.8972895863053,99.702
"HORVU5Hr1G025890","HORVU5Hr1G025890.1","Contig15139_at",54.9933422103862,100
"HORVU2Hr1G096700","HORVU2Hr1G096700.1","Contig15140_at",86.1111111111111,98.015
"HORVU7Hr1G045000","HORVU7Hr1G045000.1","Contig15141_at",95.1690821256039,96.798
"HORVU3Hr1G052880","HORVU3Hr1G052880.4","Contig15142_at",71.9640179910045,99.792
"HORVU7Hr1G119190","HORVU7Hr1G119190.1","Contig15143_at",66.7929292929293,100
"HORVU7Hr1G122690","HORVU7Hr1G122690.15","Contig15145_at",98.671096345515,76.451
"HORVU2Hr1G013170","HORVU2Hr1G013170.1","Contig15147_at",71.3178294573643,98.14
"HORVU0Hr1G017510","HORVU0Hr1G017510.1","Contig15148_at",83.7559972583962,100
"HORVU3Hr1G086380","HORVU3Hr1G086380.1","Contig15149_at",86.4864864864865,98.611
"HORVU2Hr1G123770","HORVU2Hr1G123770.1","Contig15150_at",54.3927648578811,99.287
"HORVU1Hr1G012110","HORVU1Hr1G012110.1","Contig15151_at",83.9853300733496,96.652
"HORVU1Hr1G012150","HORVU1Hr1G012150.1","Contig15151_at",83.9853300733496,96.652
"HORVU3Hr1G018850","HORVU3Hr1G018850.2","Contig15153_at",60.651289009498,100
"HORVU4Hr1G019910","HORVU4Hr1G019910.13","Contig15154_at",100,100
"HORVU4Hr1G076520","HORVU4Hr1G076520.5","Contig15156_at",53.1862745098039,99.77
"HORVU0Hr1G025860","HORVU0Hr1G025860.1","Contig15158_s_at",65.6534954407295,100
"HORVU0Hr1G025860","HORVU0Hr1G025860.1","Contig15158_at",65.6534954407295,100
"HORVU5Hr1G100900","HORVU5Hr1G100900.2","Contig1516_s_at",62.2435020519836,99.341
"HORVU3Hr1G050210","HORVU3Hr1G050210.2","Contig15162_at",94.1068139963168,99.804
"HORVU1Hr1G066520","HORVU1Hr1G066520.2","Contig15163_at",100,100
"HORVU1Hr1G007900","HORVU1Hr1G007900.1","Contig15164_at",76.9633507853403,99.456
"HORVU3Hr1G011990","HORVU3Hr1G011990.4","Contig1517_at",98.7748851454824,100
"HORVU7Hr1G030530","HORVU7Hr1G030530.1","Contig15171_at",96.3768115942029,99.499
"HORVU7Hr1G030530","HORVU7Hr1G030530.1","Contig15171_s_at",96.3768115942029,99.499
"HORVU5Hr1G007910","HORVU5Hr1G007910.10","Contig15173_at",60.3960396039604,98.361
"HORVU5Hr1G022220","HORVU5Hr1G022220.2","Contig15175_at",85.2469531751123,100
"HORVU3Hr1G032090","HORVU3Hr1G032090.16","Contig15179_at",85.4819976771196,99.457
"HORVU5Hr1G010880","HORVU5Hr1G010880.2","Contig1518_at",98.2608695652174,99.705
"HORVU7Hr1G097670","HORVU7Hr1G097670.1","Contig15181_at",82.2222222222222,99.754
"HORVU7Hr1G076450","HORVU7Hr1G076450.1","Contig15186_at",69.7435897435897,100
"HORVU7Hr1G089240","HORVU7Hr1G089240.1","Contig15187_at",55.1959114139693,100
"HORVU6Hr1G057800","HORVU6Hr1G057800.1","Contig15189_at",95.2777777777778,100
"HORVU3Hr1G114820","HORVU3Hr1G114820.1","Contig15191_at",96.3369963369963,99.62
"HORVU7Hr1G097010","HORVU7Hr1G097010.5","Contig15192_s_at",62.9489603024575,100
"HORVU7Hr1G097010","HORVU7Hr1G097010.5","Contig15193_at",71.3385826771653,100
"HORVU7Hr1G059130","HORVU7Hr1G059130.1","Contig15196_at",81.4393939393939,100
"HORVU6Hr1G019510","HORVU6Hr1G019510.4","Contig15197_at",72.4175824175824,100
"HORVU2Hr1G011490","HORVU2Hr1G011490.1","Contig152_at",98.6486486486486,99.391
"HORVU2Hr1G070650","HORVU2Hr1G070650.1","Contig15201_at",100,100
"HORVU7Hr1G115580","HORVU7Hr1G115580.1","Contig15202_at",87.9082082965578,99.297
"HORVU7Hr1G024270","HORVU7Hr1G024270.5","Contig15204_at",96.4285714285714,100
"HORVU7Hr1G024270","HORVU7Hr1G024270.5","Contig15204_s_at",96.4285714285714,100
"HORVU1Hr1G052560","HORVU1Hr1G052560.2","Contig15205_at",88.5106382978723,100
"HORVU1Hr1G049820","HORVU1Hr1G049820.14","Contig15206_at",98.8993710691824,100
"HORVU3Hr1G088860","HORVU3Hr1G088860.1","Contig15208_at",62.2661122661123,99.833
"HORVU5Hr1G053350","HORVU5Hr1G053350.1","Contig15209_at",100,100
"HORVU3Hr1G095450","HORVU3Hr1G095450.1","Contig1521_at",76.9590643274854,99.544
"HORVU3Hr1G038290","HORVU3Hr1G038290.1","Contig15211_at",100,99.901
"HORVU2Hr1G036240","HORVU2Hr1G036240.3","Contig15213_at",100,99.324
"HORVU3Hr1G010920","HORVU3Hr1G010920.3","Contig15214_at",89.4134477825465,100
"HORVU3Hr1G093380","HORVU3Hr1G093380.2","Contig15215_at",100,99.885
"HORVU1Hr1G042550","HORVU1Hr1G042550.1","Contig15216_at",79.543834640057,100
"HORVU1Hr1G022550","HORVU1Hr1G022550.6","Contig15219_at",64.5811240721103,100
"HORVU2Hr1G109640","HORVU2Hr1G109640.1","Contig1522_at",100,99.022
"HORVU2Hr1G069610","HORVU2Hr1G069610.4","Contig15220_at",97.119341563786,99.859
"HORVU5Hr1G044540","HORVU5Hr1G044540.3","Contig15223_at",50.4482477587612,99.677
"HORVU7Hr1G039610","HORVU7Hr1G039610.2","Contig15225_at",73.4177215189873,99.785
"HORVU2Hr1G114590","HORVU2Hr1G114590.1","Contig15229_at",61.3285883748517,99.033
"HORVU2Hr1G079920","HORVU2Hr1G079920.4","Contig1523_at",100,100
"HORVU4Hr1G059800","HORVU4Hr1G059800.2","Contig15230_at",65.5370476737507,99.825
"HORVU3Hr1G058910","HORVU3Hr1G058910.1","Contig15231_at",75.9862778730703,100
"HORVU4Hr1G073060","HORVU4Hr1G073060.1","Contig15240_at",98.8795518207283,100
"HORVU7Hr1G001290","HORVU7Hr1G001290.1","Contig15242_at",62.1666666666667,100
"HORVU5Hr1G094510","HORVU5Hr1G094510.2","Contig15243_at",67.3558215451578,99.677
"HORVU6Hr1G062050","HORVU6Hr1G062050.9","Contig15248_at",93.9497716894977,99.757
"HORVU5Hr1G085680","HORVU5Hr1G085680.1","Contig15250_at",100,100
"HORVU3Hr1G062150","HORVU3Hr1G062150.1","Contig15251_at",80.0671140939597,100
"HORVU3Hr1G088800","HORVU3Hr1G088800.2","Contig15251_at",80.0671140939597,100
"HORVU3Hr1G047900","HORVU3Hr1G047900.1","Contig15251_at",80.0671140939597,100
"HORVU1Hr1G017660","HORVU1Hr1G017660.1","Contig15254_at",100,100
"HORVU0Hr1G022690","HORVU0Hr1G022690.1","Contig15259_at",100,97.755
"HORVU2Hr1G035440","HORVU2Hr1G035440.4","Contig15261_at",99.2424242424242,100
"HORVU0Hr1G019300","HORVU0Hr1G019300.1","Contig15264_at",100,99.871
"HORVU2Hr1G072020","HORVU2Hr1G072020.8","Contig15266_at",82.7586206896552,99.815
"HORVU1Hr1G025440","HORVU1Hr1G025440.2","Contig15276_at",100,100
"HORVU3Hr1G109630","HORVU3Hr1G109630.1","Contig15279_s_at",74.8366013071895,78.992
"HORVU7Hr1G091800","HORVU7Hr1G091800.1","Contig1528_s_at",96.6101694915254,100
"HORVU7Hr1G118370","HORVU7Hr1G118370.1","Contig15281_at",82.7049180327869,99.604
"HORVU3Hr1G024500","HORVU3Hr1G024500.1","Contig15282_at",97.9949874686717,100
"HORVU2Hr1G036960","HORVU2Hr1G036960.9","Contig1529_at",100,100
"HORVU3Hr1G078860","HORVU3Hr1G078860.2","Contig15290_s_at",88.3544303797468,99.905
"HORVU3Hr1G078860","HORVU3Hr1G078860.2","Contig15290_at",88.3544303797468,99.905
"HORVU3Hr1G078860","HORVU3Hr1G078860.2","Contig15291_at",63.4756995581738,98.843
"HORVU0Hr1G012370","HORVU0Hr1G012370.1","Contig15293_at",100,100
"HORVU4Hr1G083270","HORVU4Hr1G083270.2","Contig15294_at",75.6371049949032,99.865
"HORVU5Hr1G091800","HORVU5Hr1G091800.1","Contig15296_s_at",89.1203703703704,99.74
"HORVU4Hr1G084400","HORVU4Hr1G084400.3","Contig15299_at",88.6500429922614,99.709
"HORVU1Hr1G073680","HORVU1Hr1G073680.1","Contig153_at",100,94.872
"HORVU1Hr1G020060","HORVU1Hr1G020060.1","Contig153_at",100,94.872
"HORVU1Hr1G020040","HORVU1Hr1G020040.1","Contig153_at",100,94.872
"HORVU2Hr1G032250","HORVU2Hr1G032250.1","Contig15301_at",57.3825503355705,99.61
"HORVU0Hr1G004850","HORVU0Hr1G004850.1","Contig15302_at",88.4684684684685,100
"HORVU5Hr1G117690","HORVU5Hr1G117690.1","Contig15303_at",78.9007092198582,99.663
"HORVU3Hr1G054070","HORVU3Hr1G054070.22","Contig15306_at",85.3950518754988,99.813
"HORVU6Hr1G075640","HORVU6Hr1G075640.21","Contig15309_at",61.2068965517241,99.765
"HORVU5Hr1G113540","HORVU5Hr1G113540.2","Contig15310_at",98.8700564971751,80.055
"HORVU1Hr1G019940","HORVU1Hr1G019940.1","Contig15311_at",98.780487804878,96.296
"HORVU0Hr1G021760","HORVU0Hr1G021760.3","Contig15315_at",100,99.425
"HORVU0Hr1G016820","HORVU0Hr1G016820.2","Contig15318_at",74.1514360313316,99.648
"HORVU1Hr1G085230","HORVU1Hr1G085230.1","Contig15320_at",95.6699346405229,100
"HORVU2Hr1G023070","HORVU2Hr1G023070.1","Contig15322_at",64.4444444444444,100
"HORVU3Hr1G094000","HORVU3Hr1G094000.5","Contig15329_at",58.8901472253681,100
"HORVU0Hr1G012390","HORVU0Hr1G012390.2","Contig15331_at",100,99.908
"HORVU5Hr1G049650","HORVU5Hr1G049650.2","Contig15331_at",100,99.908
"HORVU5Hr1G042230","HORVU5Hr1G042230.7","Contig15332_at",79.1187739463602,100
"HORVU5Hr1G068230","HORVU5Hr1G068230.1","Contig15335_s_at",57.9143389199255,100
"HORVU3Hr1G013390","HORVU3Hr1G013390.1","Contig15336_at",87.2794800371402,100
"HORVU2Hr1G041380","HORVU2Hr1G041380.1","Contig15337_at",94.9275362318841,84.131
"HORVU5Hr1G065650","HORVU5Hr1G065650.11","Contig15341_at",69.6687370600414,100
"HORVU7Hr1G090920","HORVU7Hr1G090920.9","Contig15343_at",65.6319290465632,99.831
"HORVU5Hr1G094010","HORVU5Hr1G094010.1","Contig15344_at",69.8092031425365,99.839
"HORVU3Hr1G095750","HORVU3Hr1G095750.3","Contig15345_at",54.8387096774194,100
"HORVU0Hr1G017250","HORVU0Hr1G017250.4","Contig15347_at",89.7142857142857,100
"HORVU1Hr1G050950","HORVU1Hr1G050950.2","Contig15349_at",61.7370892018779,99.525
"HORVU6Hr1G070330","HORVU6Hr1G070330.10","Contig15350_at",51.9736842105263,100
"HORVU3Hr1G090410","HORVU3Hr1G090410.1","Contig15351_at",63.6538461538461,100
"HORVU3Hr1G090410","HORVU3Hr1G090410.1","Contig15351_s_at",63.6538461538461,100
"HORVU1Hr1G073500","HORVU1Hr1G073500.4","Contig15352_at",67.2555948174323,99.475
"HORVU3Hr1G013710","HORVU3Hr1G013710.4","Contig15355_at",57.8778135048232,100
"HORVU3Hr1G089910","HORVU3Hr1G089910.11","Contig15356_at",95.8033573141487,99.249
"HORVU5Hr1G094290","HORVU5Hr1G094290.9","Contig15359_at",78.6666666666667,100
"HORVU6Hr1G070780","HORVU6Hr1G070780.1","Contig1536_at",100,99.825
"HORVU6Hr1G034050","HORVU6Hr1G034050.1","Contig15361_at",100,100
"HORVU5Hr1G000630","HORVU5Hr1G000630.4","Contig15362_at",96.9555035128806,100
"HORVU4Hr1G060850","HORVU4Hr1G060850.15","Contig15363_at",91.5364583333333,100
"HORVU6Hr1G037760","HORVU6Hr1G037760.2","Contig15369_at",100,100
"HORVU7Hr1G061920","HORVU7Hr1G061920.2","Contig1537_at",98.7268518518518,100
"HORVU7Hr1G079600","HORVU7Hr1G079600.2","Contig15374_at",64.7058823529412,100
"HORVU1Hr1G042520","HORVU1Hr1G042520.2","Contig15375_at",74.063670411985,99.874
"HORVU3Hr1G072970","HORVU3Hr1G072970.1","Contig15377_at",100,99.343
"HORVU4Hr1G050190","HORVU4Hr1G050190.1","Contig15378_at",100,100
"HORVU4Hr1G018270","HORVU4Hr1G018270.3","Contig15379_at",73.2332155477032,100
"HORVU4Hr1G009360","HORVU4Hr1G009360.11","Contig15380_at",95.8333333333333,99.894
"HORVU4Hr1G061260","HORVU4Hr1G061260.1","Contig15381_at",66.3093415007657,100
"HORVU5Hr1G039780","HORVU5Hr1G039780.1","Contig15382_at",88.0116959064327,100
"HORVU5Hr1G047480","HORVU5Hr1G047480.3","Contig15387_at",52.5655644241733,99.783
"HORVU4Hr1G054910","HORVU4Hr1G054910.1","Contig15389_at",69.0162664601084,100
"HORVU7Hr1G051590","HORVU7Hr1G051590.1","Contig15390_at",61.3128491620112,100
"HORVU5Hr1G073170","HORVU5Hr1G073170.1","Contig15391_at",70.7762557077626,98.392
"HORVU5Hr1G115070","HORVU5Hr1G115070.4","Contig15397_at",96.6799468791501,98.913
"HORVU5Hr1G051500","HORVU5Hr1G051500.2","Contig15398_at",55.7184750733138,100
"HORVU6Hr1G092390","HORVU6Hr1G092390.1","Contig154_at",100,99.117
"HORVU2Hr1G030690","HORVU2Hr1G030690.18","Contig15403_at",81.6939890710383,100
"HORVU4Hr1G007150","HORVU4Hr1G007150.37","Contig15406_at",100,93.916
"HORVU6Hr1G013200","HORVU6Hr1G013200.1","Contig15407_at",63.3221850613155,99.296
"HORVU3Hr1G092200","HORVU3Hr1G092200.1","Contig15409_at",100,100
"HORVU2Hr1G019650","HORVU2Hr1G019650.1","Contig15410_at",97.2916666666667,100
"HORVU4Hr1G077680","HORVU4Hr1G077680.11","Contig15413_at",77.6572668112798,99.721
"HORVU6Hr1G018790","HORVU6Hr1G018790.3","Contig15414_at",58.4139264990329,100
"HORVU3Hr1G054710","HORVU3Hr1G054710.1","Contig15416_at",100,100
"HORVU4Hr1G007370","HORVU4Hr1G007370.1","Contig1542_at",100,99.491
"HORVU7Hr1G095080","HORVU7Hr1G095080.5","Contig15424_at",73.8095238095238,99.731
"HORVU5Hr1G061300","HORVU5Hr1G061300.2","Contig15425_at",58.7844254510921,99.838
"HORVU1Hr1G093860","HORVU1Hr1G093860.1","Contig15426_s_at",53.5830618892508,100
"HORVU1Hr1G093860","HORVU1Hr1G093860.1","Contig15427_at",72.4330357142857,99.076
"HORVU2Hr1G080630","HORVU2Hr1G080630.1","Contig1543_at",100,100
"HORVU4Hr1G051010","HORVU4Hr1G051010.4","Contig15430_at",84.1511936339523,99.764
"HORVU7Hr1G043050","HORVU7Hr1G043050.5","Contig15431_at",99.5670995670996,99.891
"HORVU5Hr1G043550","HORVU5Hr1G043550.6","Contig15432_at",92.156862745098,99.921
"HORVU7Hr1G054730","HORVU7Hr1G054730.9","Contig15433_s_at",100,99.861
"HORVU7Hr1G054730","HORVU7Hr1G054730.9","Contig15433_at",100,99.861
"HORVU3Hr1G109930","HORVU3Hr1G109930.12","Contig15434_at",55.6561085972851,100
"HORVU1Hr1G086380","HORVU1Hr1G086380.1","Contig15436_at",59.3717277486911,100
"HORVU5Hr1G000510","HORVU5Hr1G000510.1","Contig15438_at",55.5869872701556,96.692
"HORVU7Hr1G116590","HORVU7Hr1G116590.1","Contig15439_at",75.0839489590329,99.911
"HORVU5Hr1G037760","HORVU5Hr1G037760.3","Contig15440_at",51.6313213703099,97.314
"HORVU3Hr1G074310","HORVU3Hr1G074310.1","Contig15443_at",71.3560551124003,99.797
"HORVU1Hr1G076650","HORVU1Hr1G076650.1","Contig15444_at",88.7372013651877,99.744
"HORVU6Hr1G015130","HORVU6Hr1G015130.1","Contig15445_at",100,100
"HORVU5Hr1G019300","HORVU5Hr1G019300.8","Contig15447_at",80.9174311926605,100
"HORVU3Hr1G053250","HORVU3Hr1G053250.13","Contig15448_at",78.1267526640494,99.928
"HORVU7Hr1G005730","HORVU7Hr1G005730.1","Contig15449_at",50.2683363148479,100
"HORVU5Hr1G046230","HORVU5Hr1G046230.1","Contig15455_at",94.9612403100775,99.592
"HORVU6Hr1G087150","HORVU6Hr1G087150.8","Contig15456_at",68.7591240875912,100
"HORVU4Hr1G043300","HORVU4Hr1G043300.1","Contig1546_at",100,100
"HORVU5Hr1G104800","HORVU5Hr1G104800.2","Contig15462_at",96.6329966329966,99.652
"HORVU3Hr1G013720","HORVU3Hr1G013720.1","Contig15465_at",71.8696397941681,100
"HORVU1Hr1G064200","HORVU1Hr1G064200.1","Contig15468_at",100,100
"HORVU7Hr1G081910","HORVU7Hr1G081910.1","Contig1547_s_at",94.2708333333333,96.961
"HORVU6Hr1G089250","HORVU6Hr1G089250.20","Contig15470_at",75.2092050209205,100
"HORVU7Hr1G096310","HORVU7Hr1G096310.2","Contig15471_at",74.3473325766175,100
"HORVU1Hr1G092680","HORVU1Hr1G092680.1","Contig15475_at",85.2090032154341,99.245
"HORVU2Hr1G044520","HORVU2Hr1G044520.4","Contig15476_at",75.6,100
"HORVU3Hr1G086020","HORVU3Hr1G086020.2","Contig15477_at",100,99.873
"HORVU7Hr1G075670","HORVU7Hr1G075670.1","Contig15478_at",98.7654320987654,96.667
"HORVU7Hr1G075670","HORVU7Hr1G075670.1","Contig15478_s_at",98.7654320987654,96.667
"HORVU5Hr1G092820","HORVU5Hr1G092820.4","Contig15479_at",52.1640091116173,100
"HORVU2Hr1G010870","HORVU2Hr1G010870.8","Contig1548_at",98.5915492957747,97.024
"HORVU3Hr1G027790","HORVU3Hr1G027790.3","Contig15484_at",80.1820020222447,99.874
"HORVU1Hr1G078390","HORVU1Hr1G078390.2","Contig15487_at",85.4814814814815,99.653
"HORVU3Hr1G072320","HORVU3Hr1G072320.2","Contig15488_at",64.306784660767,99.771
"HORVU3Hr1G062590","HORVU3Hr1G062590.1","Contig1549_s_at",98.8304093567251,100
"HORVU7Hr1G091170","HORVU7Hr1G091170.2","Contig15491_at",75.3086419753086,100
"HORVU0Hr1G002360","HORVU0Hr1G002360.1","Contig15492_at",93.3333333333333,100
"HORVU4Hr1G085730","HORVU4Hr1G085730.2","Contig15497_at",87.1046228710462,98.603
"HORVU2Hr1G010890","HORVU2Hr1G010890.2","Contig1550_s_at",85.4519774011299,95.372
"HORVU2Hr1G010890","HORVU2Hr1G010890.2","Contig1550_at",85.4519774011299,95.372
"HORVU7Hr1G062810","HORVU7Hr1G062810.2","Contig15500_at",76.9230769230769,100
"HORVU7Hr1G024570","HORVU7Hr1G024570.2","Contig15501_at",87.037037037037,100
"HORVU7Hr1G066750","HORVU7Hr1G066750.5","Contig15504_at",51.6025641025641,100
"HORVU4Hr1G069490","HORVU4Hr1G069490.2","Contig15506_at",60.9238451935081,99.795
"HORVU0Hr1G010770","HORVU0Hr1G010770.2","Contig15508_at",62.1693121693122,91.064
"HORVU2Hr1G029890","HORVU2Hr1G029890.1","Contig1551_s_at",100,99.867
"HORVU5Hr1G113950","HORVU5Hr1G113950.1","Contig15511_at",100,99.402
"HORVU1Hr1G087130","HORVU1Hr1G087130.1","Contig15513_at",89.827429609446,98.989
"HORVU7Hr1G118770","HORVU7Hr1G118770.1","Contig15515_at",95.7723577235772,98.642
